place_id,name,il,district,address,website,rating,review_count,detected,server_header,x_powered_by,status_code,error,first_seen,last_seen,is_new
ChIJyc2qfFm3fUAR25BiSDpqh0c,Tokat Ortodonti,Tokat,Tokat Merkez,"Yeşilırmak, 60030 Tokat Merkez/Tokat, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-1uIDGq3fUARvAbxrQeUP4Y,Tokat Özel Denli Dental Diş Labaratuvarı,Tokat,Tokat Merkez,"Yeşilırmak, G.O.P 10.Sok No:12, 60100 Tokat Merkez/Tokat, Türkiye",https://www.mustafa.denli1.com/,5,8,,,,,"HTTPSConnectionPool(host='www.mustafa.denli1.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.mustafa.denli1.com', port=443): Failed to resolve 'www.mustafa.denli1.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJ7bmVVlu3fUARMQLiNbfAncc,Tokatta diş Hekimi | Musa Sönmez,Tokat,Tokat Merkez,"Yeşilırmak, Çeçenistan Cd., 60030 Tokat Merkez/Tokat, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJv2GvigO3fUARQlulWpFG44g,Uzman Diş Hekimi Enes Kılıç,Tokat,Tokat Merkez,"Yeşilırmak mah. Sıtkı Ulaşoğlu Cad. 4. Sok. No:19/1 Novada Avm Önü, Balcon Cafe Yanı, Yeşilırmak, 60100 Tokat Merkez/Tokat, Türkiye",http://www.restodent.com.tr/,4.9,101,WordPress,LiteSpeed,,200,,2026-07-03,2026-07-03,False
ChIJ_aoJBjG3fUART0j_TTYgC38,YAKUP AŞAR DİŞ KLİNİĞİ,Tokat,Tokat Merkez,"Kabe-i Mescid, GOP 26. SK SÜZER APT NO:1 D.1, 60100 Tokat Merkez/Tokat, Türkiye",https://www.doktorsitesi.com/dt-yakup-asar/dis-hekimi/tokat,5,112,Next.js,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJYyFuzxS3fUARjXUx3DUcdR0,dental ismail özen,Tokat,Tokat Merkez,"Yeni Mahalle gop blv no:73 Bilge Sitesi a blok kat:1 Orman dairesi yanı, Yeni, 60100 Tokat Merkez/Tokat, Türkiye",,3.9,22,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJGTgWkZW3fUARgm4CR_BJWpw,Özel Sedat Çakır Ağız ve Diş Sağlığı Polikliniği,Tokat,Tokat Merkez,"Yeşilırmak Mah. Çeçenistan Blv. A1A2 No:58/B, Yeşilırmak, 60100 Tokat Merkez/Tokat, Türkiye",http://www.dtsedatcakir.com/,5,75,WordPress,LiteSpeed,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJvcvNUb5FzKsRhc9aeTmiBo4,Özel Tokat Diş Polikliniği Dt. Hüseyin Yarıcı & Dt. Alim Kocabay,Tokat,Tokat Merkez,"Yeşilırmak Mah. Çeçenistan Blv. A1A2, Yeşilırmak, No:58/C, 60100 Tokat Merkez/Tokat, Türkiye",https://tokatdispoliklinigi.com/,4.5,15,WordPress,,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJmQhKbr7zfUAReHAyuPLt2-U,Diş Dr.Uğur Talim,Tokat,Turhal,"Cumhuriyet, Dudayev Cd. No:7 D:2, 60300 Turhal/Tokat, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-aJ-vi3tfUAROGG-eOPMqzg,Diş Hekimi Ferda Gülbahar,Tokat,Turhal,"M.Fevzi çakmak Mahallesi, Doğru yol Caddesi No: 23, 60300 Turhal/Tokat, Türkiye",,4.6,16,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJCe179I_tfUAR-TWAODNXmjs,Diş Hekimi M.Mustafa TAŞCI,Tokat,Turhal,"Ptt Karşısı, Celal, Cumhuriyet Cd. No:70 D:102, 60300 Turhal/Tokat, Türkiye",,4.2,21,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJp0VT3vTtfUARBeFDHM3cKMg,Diş Hekimi Semih Bakla | Turhal Diş Hekimi,Tokat,Turhal,"Celal, Cumhuriyet Cd. No:70 D:202, 60300 Turhal/Tokat, Türkiye",https://www.instagram.com/dt.mehmetsemih/,5,4,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJncoadwDzfUARTefCGhmqUjU,Özel O.P. Dentora Ağız ve Diş Sağlığı Polikliniği,Tokat,Turhal,"Mimar Sinan, Cumhuriyet Cd. No:176 / A, 60300 Turhal/Tokat, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-87JZZbtfUARNs3f5Jv9rQs,Özel Turhal Ağız ve Diş Sağlığı Polikliniği,Tokat,Turhal,"Celal, Murat Alpat Cd., 60300 Turhal/Tokat, Türkiye",,4.9,51,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJK2saO6F-fkARTazU25TyO5A,Yesilyurt Ilce Hastanesi,Tokat,Yeşilyurt,"100. Yıl, No:56, 60860 Damlalı/Yeşilyurt/Tokat, Türkiye",http://www.firmasec.com/firma/rkkztt-yesilyurt-ilce-hastanesi/,3.7,20,Laravel,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJg_5V0L37fUARiivb1Gc5nLI,Diş Hekimi Abdullah Akçakoca,Tokat,Zile,"Cedit, İstasyon Cd. No:54, 60400 Zile/Tokat, Türkiye",,5,77,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJqcgXDBL7fUAR1C_OGGgaz-8,Diş Hekimi Betül Cucu Balaban,Tokat,Zile,"Cedit, İstasyon Cd. No:33, 60400 Zile/Tokat, Türkiye",,4,18,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJKaEaHjv7fUAREFFkpwkRuJg,Diş Hekimi Ramazan Kantar - Diş Hekimi Cihat Enes Öztürk,Tokat,Zile,"İstasyon Cad, Cedit, Şengül Sk. No:2, 60400 Zile/Tokat, Türkiye",,5,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoeel-Q37fUARUDdQWzR6NQY,Dr. Cihan Ozdemir,Tokat,Zile,"Cedit, İstasyon Cd. No:28 D:1, 60400 Zile/Tokat, Türkiye",,4.9,129,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJg7s9NxP7fUARTezCGNlsvAU,State Hospital Ringtones,Tokat,Zile,"Nakkaş, Nato Yolu, 60400 Zile/Tokat, Türkiye",http://ziledh.saglik.gov.tr/,3,78,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJBdeedmb7fUAR6M4tSLkujQ0,Zile İlçe Sağlık Müdürlüğü,Tokat,Zile,"Bahçelievler, Güçlü Sk. No:25, 60400 Zile/Tokat, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJH5eUFvUxZEAREhkAvMbqbBw,Arsin İlçe Devlet Hastanesi,Trabzon,1 Arsin,"Yalı Mahallesi Şehit Ast. Halil Albayrak Caddesi No:168/1 Arsin/TRABZON, Yalı, 61900 Arsin/Trabzon, Türkiye",,2.6,26,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJE2CaS8YVZEAR6tYMp-GTe-g,Akcaabat State Hospital Haçkal Father,Trabzon,Akçaabat,"Yaylacık, Plaj Sk. No:14, 61300 Akçaabat/Trabzon, Türkiye",https://akcaabatdh.saglik.gov.tr/,3.6,277,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJb8NNaN8VZEARkBaHzfgDzDw,Akçadent Ağız ve Diş Sağlığı Polikliniği,Trabzon,Akçaabat,"Orta Mahalle İnönü Caddesi, Orta, Demet Sk. No:2 İç Kapı No:5, 61300 Akçaabat/Trabzon, Türkiye",https://www.akcadent.com/,5,31,ASP.NET,cloudflare,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJhxxyODkVZEAR_WETgNDngHM,Dent Arden Ağız ve Diş Sağlığı Polikliniği - Yıldızlı/Akçaabat,Trabzon,Akçaabat,"Yıldızlı Mah. Konakaltı Cad. Uydukent Sitesi No:17AA, Yıldızlı, 61300 Akçaabat/Trabzon, Türkiye",,4.9,52,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJWfzAdUkUZEARz4ISuuDqGqY,Diş Hekimi Ayfettin İncehasan,Trabzon,Akçaabat,"Dürbinar, İstiklal Cd. No:17, 61300 Akçaabat/Trabzon, Türkiye",,4.4,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJr_lJHUYJxQQR-_FifE_7La0,Diş Hekimi Dt.Efkan Arda YÜCESAN,Trabzon,Akçaabat,"Söğütlü, Fatih Sultan Mehmet Cd. No:39/A, 61300 Akçaabat/Trabzon, Türkiye",https://www.instagram.com/sogutludisklinik?igsh=bGJ0OGlwaXM3cG9p,5,32,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJB-TTjyBpDY8RdJcAWjF4PSI,Diş Hekimi Emre Kuruçelik,Trabzon,Akçaabat,"Yaylacık, Adnan Menderes Cd. No:17/1, 61300 Akçaabat/Trabzon, Türkiye",http://emrekrclk.github.io/,5,15,Bilinmiyor / özel kod,GitHub.com,,200,,2026-07-03,2026-07-03,False
ChIJWzVpFQkVZEARVlXc_sg5u-U,Diş Hekimi Hüseyin Selçuk KALKIŞIM,Trabzon,Akçaabat,"Dürbinar, Milli Egemenlik Cd. No:1 D:101, 61300 Akçaabat/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJf3a1OwAVZEARV6lYTJlVujE,Diş Hekimi Melek Peker,Trabzon,Akçaabat,"Söğütlü, Fatih Sultan Mehmet Cd. No : 49/A, 61000 Akçaabat/Trabzon, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJI6A6XysVZEARzUmXGL42QRg,Diş Hekimi Murat FALCI,Trabzon,Akçaabat,"Kahveciler Sitesi, Söğütlü, Söğütlü Cd. A Blok 5/A-C, 61300 Akçaabat/Trabzon, Türkiye",https://www.instagram.com/dt.muratfalci,5,64,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJFaHoIEoUZEARAiETE04rz10,Diş Hekimi Mustafa Bozali,Trabzon,Akçaabat,"Dürbinar, Tütüncü Sk. 1a, 61300 Akçaabat/Trabzon, Türkiye",,4.3,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJxyq2dUkUZEARH-Ll0vv06aU,Diş Hekimi Serkan Altuntaş,Trabzon,Akçaabat,"Dürbinar, İstiklal Cd. 17a, 61300 Akçaabat/Trabzon, Türkiye",,4.7,28,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJzf3u_kgUZEARokOWNlSVXVY,Dr. Aytekin Selay Semerci,Trabzon,Akçaabat,"Dürbinar, Milli Egemenlik Cd. no:11 kat:1, 61300 Akçaabat/Trabzon, Türkiye",,4.3,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ6xE1l8EVZEARRR1xJxqkmEA,Dr. Mustafa Bozali,Trabzon,Akçaabat,"Dürbinar, Meydan Sk. No:2, 61300 Akçaabat/Trabzon, Türkiye",,1,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJvXy3DQAVZEARnFrCWSGmMFI,DİŞ HEKİMİ SEMİHA LERMİOĞLU,Trabzon,Akçaabat,"Dürbinar, Çınarlı Sk. No:12 Kat:1, 61300 Akçaabat/Trabzon, Türkiye",,5,35,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ6cFBS5wVZEARLu8IZpF1K8Y,Kuzey Ağız ve Diş Sağlığı Polikliniği-Akçaabat,Trabzon,Akçaabat,"Çolaklı, Adnan Menderes Cd. No:207/A, 61300 Akçaabat/Trabzon, Türkiye",http://www.kuzeydispoliklinigi.com.tr/,4.9,301,Next.js,LiteSpeed,PleskLin,200,,2026-07-03,2026-07-03,False
ChIJ6wXMAPgVZEARTSPjH4h7ksY,Op. Dr. Oğuz GÜL,Trabzon,Akçaabat,"Söğütlü, Cumhuriyet bulvarı Panaroma Sitesi No:2/C, 61300 Akçaabat/Trabzon, Türkiye",https://www.instagram.com/drogzgll?igsh=b3p5emlzbzM0Ym5u,5,4,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJB2TIdQwVZEARmqAOEaZNEx8,Yıldızlı Diş Kliniği ( Dt. Aliye KARAKAŞ),Trabzon,Akçaabat,"Yıldızlı, 1304. Sok Bulvar Rezidans D:2 A blok no:4AA, 61300 Akçaabat/Trabzon, Türkiye",,4.5,15,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJiVSZpXYtZEARS_QKWvrrlh4,Araklı Diş Polikliniği,Trabzon,Araklı,"Merkez, Çınar Sk. No:2, 61700 Araklı/Trabzon, Türkiye",,4.7,20,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJTUpjv5cyZEARd7adOIa10pQ,Bayram Halil Araklı State Hospital,Trabzon,Araklı,"Özgen, Eski Yol Küme Evleri No:39/A, 61700 Araklı/Trabzon, Türkiye",https://araklidh.saglik.gov.tr/,2.9,66,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJF4otpHYtZEARspLszd4Dqpo,Diş Hekimi Adil Saraç,Trabzon,Araklı,"Merkez, Millet Cd. 11b, 61700 Araklı/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJQf_CsHYtZEAR1-pJIAjgETM,Diş Hekimi Yusuf Ergin,Trabzon,Araklı,"Merkez, Çınar Sk. No:7, 61700 Araklı/Trabzon, Türkiye",,1,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ6xMDMJ87ZEARj2Nn6yEGJ8o,Trabzon İmplant Ve Estetik Diş Kliniği Diş Hekimi Murat Kanlı Diş hekimi Fatma Gül Hasançebi Kanlı,Trabzon,Araklı,"Trabzon Caddesi deniz sk no 2/1 Seyitoglu iş merkezi, Merkez, 61700 Araklı/Trabzon, Türkiye",https://www.discimtrabzon.com/,4.9,27,Bilinmiyor / özel kod,LiteSpeed,,200,,2026-07-03,2026-07-03,False
ChIJQ340DLc9ZEARz_uk86xnCdg,Arsin Taksi,Trabzon,Arsin,"Cumhuriyet, 61900 Arsin/Trabzon, Türkiye",https://www.facebook.com/arsintaksi/,4.6,10,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJQcN87sgxZEARAToewxjISaw,Arsin Öğretmenevi,Trabzon,Arsin,"Yeşilce, Şht. Haydar Arslan Cd. 16/a, 45600 Arsin/Trabzon, Türkiye",,3.8,287,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ2ytmem90ZEAR1qEueItalsM,Ags Medikal,Trabzon,Beşikdüzü,"BEŞİKDÜZÜ ORGANİZE SANAYİ BÖL. NO:12 1 NOLU CAD, Seyitahmet, 61800 Beşikdüzü/Trabzon, Türkiye",http://www.implance.com/,5,18,WordPress,Apache,,200,,2026-07-03,2026-07-03,False
ChIJVVVVFSoyZEARXUP6ZYkeWZg,Dr. Yusuf Yilmaz,Trabzon,Beşikdüzü,"Fatih, Osman Dilek Cd. No:35, 61800 Beşikdüzü/Trabzon, Türkiye",,4.7,15,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ1ewxioB1ZEAR76cHzMPjzU4,Dt.ERHAN KALAY,Trabzon,Beşikdüzü,"Cumhuriyet, Ahmet Yardım Cd. NO: 13/2, 61800 Beşikdüzü/Trabzon, Türkiye",,5,16,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJuxfXCOh1ZEARjLge7lVHZBM,Trabzon Özel Sevim YILDIRIM Ağız ve Diş Sağlığı Polikliniği,Trabzon,Beşikdüzü,"Fatih, Osman Dilek Cd. NO:45, 61800 Beşikdüzü/Trabzon, Türkiye",https://www.dtsevimyildirim.com/,4.6,15,WordPress,,,200,,2026-07-03,2026-07-03,False
ChIJ5_orjK9CZEARMmO6uAUzV-c,Düzköy İlçe Devlet Hastanesi,Trabzon,Düzköy,"Orta, 61360 Düzköy/Trabzon, Türkiye",http://www.duzkoy.gov.tr/duzkoy-ilce-devlet-hastanesi,4,5,,,,,"HTTPSConnectionPool(host='www.duzkoy.gov.tr', port=443): Read timed out. (read timeout=10)",2026-07-03,2026-07-03,False
ChIJA-Z47q9CZEARmvWYOipLEsk,Miraç Koç,Trabzon,Düzköy,"Orta, Atatürk Cad. No:16, 61390 Düzköy/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ0ezKE_pnZEARz8_2H7PvCq4,Çal Aile Sağlık Merkezi,Trabzon,Düzköy,"Çal Orta, 61390 Düzköy/Trabzon, Türkiye",,4.7,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJAQAAAABQZEARrabyv-y4jss,Ağız ve diş hastanesi,Trabzon,Maçka,"Çatak, Trabzon Gümüşhane Yolu No:5800, 61750 Maçka/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoSpDh5JPZEARNn-ThqMpOPM,Diş Hekimi Merve Anise Özdemir,Trabzon,Maçka,"Merkez Mah. Cumhuriyet Cad Eyüp Efendi İş Merkezi Kat:2 No:7/202, Merkez, 61100 Maçka/Trabzon, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJgTwW3L5PZEARBGDbuJs5-PY,Diş Hekimi Zeynep Beria KAYHAN,Trabzon,Maçka,"Reşadiye, Yavuz Sultan Selim Cd. 2A, 61750 Maçka/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJp4yVIotPZEARh0p1LWR6X_k,Maçka Ömer Burhanoğlu Fizik Tedavi ve Rehabilitasyon Hastanesi,Trabzon,Maçka,"Reşadiye, Erzurum Caddesi, 61750 Maçka/Trabzon, Türkiye",https://mackaftr.saglik.gov.tr/,3.4,48,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJjZoCCTjVZUARCGSjWXqmGqE,Dr. Fikret Yılmaz Muayenehanesi,Trabzon,Of,"Sulaklı, Atatürk Blv. No:26/2, 61830 Of/Trabzon, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJLy59HarVZUAR7E0AjBBrxGg,Of Kalyon Diş Polikliniği,Trabzon,Of,"fatih apartmanı, İrfanlı, Fatih Cd., 61830 Of/Trabzon, Türkiye",,5,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ4QiSz9U9ZEARaARuEdTTNFk,Alpay Savran Çene Cerrahisi Kliniği,Trabzon,Ortahisar,"Kemerkaya mahallesi Eski Mektep Solak Bulvar Apartmanı kat: 3 No: 5/8, Kemerkaya, 61100 Ortahisar/Trabzon, Türkiye",,5,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJSdNCgRo_ZEAR6vSpAaPJX-I,Aydent Beşirli Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"1 Nolu Beşirli, D. Sahil yolu Cad No: 489/A, 61040 Ortahisar/Trabzon, Türkiye",,4.7,13,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJp_mbuFc9ZEAR2G1YYTgzRq8,DEKODENT AĞIZ ve DİŞ SAĞLIĞI POLİKLİNİĞİ - Trabzon Diş Kliniği,Trabzon,Ortahisar,"Fatih, Yavuz Selim Blv. No:336 /A, 61000 Ortahisar/Trabzon, Türkiye",https://dekodenttrabzon.com/,4.9,180,WordPress,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJvWYhMkY9ZEARSNL26uOdetQ,DENT MAVİ AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,Trabzon,Ortahisar,"Pazarkapı, no:4 iç kapıno:62, 61000 Ortahisar/Trabzon, Türkiye",,5,56,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ-8Lz7Jw9ZEARpTAaLKDU9pg,DENTELİT TRABZON,Trabzon,Ortahisar,"Gazipaşa Mahallesi Yavuzhan Sokak Aksu İş Merkezi No:2, Gazipaşa, İç Sk. no:22 Kat:2, 61030 Ortahisar/Trabzon, Türkiye",http://www.dentelittrabzon.com/,4.1,12,"ASP.NET, WordPress",Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJJyUKCAo_ZEAR11cVByRccfo,Dent Beşirli Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"2 Nolu Beşirli, Devlet Sahil Yolu Cd. No:249/B, 61010 Ortahisar/Trabzon, Türkiye",http://www.dentbesirli.com/,5,2,,,,,"HTTPConnectionPool(host='www.dentbesirli.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.dentbesirli.com', port=80): Failed to resolve 'www.dentbesirli.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJnS8sJTg8ZEARuH-lmjqUhbA,Dentomed,Trabzon,Ortahisar,"Kahramanmaraş Cad, Kurşunoğlu Apt, Kemerkaya, Ticaret Mektep Sk. No:8, 61100 Ortahisar/Trabzon, Türkiye",https://www.dentomed.com.tr/,4.5,234,WordPress,,PHP/8.2.31,200,,2026-07-03,2026-07-03,False
ChIJt8_AlO49ZEAR4aZRJFDTnxU,Dentrabzon,Trabzon,Ortahisar,"Gazipaşa Mah. Zeytinlik Caddesi Zeytin Sk Zeytinlik Apt, Kilpa Üstü, Gazipaşa, Yavuz Selim Blv. No:3/A, 61000 Ortahisar/Trabzon, Türkiye",https://www.denttrabzon.com/,4.1,71,,,,,"HTTPSConnectionPool(host='www.denttrabzon.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.denttrabzon.com', port=443): Failed to resolve 'www.denttrabzon.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJzQsPre89ZEARt_OtZV_Xm30,Diş Hekimi,Trabzon,Ortahisar,"İskenderpaşa, Şht. Ercan Aygün Sk. No:3/C, 61100 Ortahisar/Trabzon, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJR9kLvqQ9ZEARDm3NwtyK9Lg,Diş Hekimi Ali Rıza Birinci,Trabzon,Ortahisar,"Kemerkaya Mahallesi Kunduracılar Caddesi, Kemerkaya, Cevdet Akçay Sk. Mine Apartmanı No:3 Kat:1, 61050 Ortahisar/Trabzon, Türkiye",https://www.dtalirizabirinci.com/,5,169,,,,,"HTTPSConnectionPool(host='www.dtalirizabirinci.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.dtalirizabirinci.com', port=443): Failed to resolve 'www.dtalirizabirinci.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJ-98O1KzVZUARzB-jvAhVnDQ,Diş Hekimi Begüm Aygün Yılmaz,Trabzon,Ortahisar,"Çukurçayır, İpekyolu Cd. Paşapark Sitesi A/B Blok No:6G Kat:Z, 61000 Ortahisar/Trabzon, Türkiye",,5,20,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJFas8IkQ9ZEAROJEjZx0gkX0,Diş Hekimi Behiye OKUR BAYRAM,Trabzon,Ortahisar,"MUSTAFA KOSTERELİ İŞ MERKEZİ, Gazipaşa, Yavuz Selim Blv. no:96 kat:1 no:6, 61000 Ortahisar/Trabzon, Türkiye",,5,15,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJA0C6l0U8ZEARYCCo6n0lEII,Diş Hekimi Esen Çolak,Trabzon,Ortahisar,"Kemerkaya Mah. Maraş Cad. Halkevi Sokak Günaydın İşhanı Kat:2, Kemerkaya, 61200 Ortahisar/Trabzon, Türkiye",http://www.esencolak.com/,4.8,19,Next.js,,,200,,2026-07-03,2026-07-03,False
ChIJEwWJCQA9ZEARWq1mfB_R4rE,Diş Hekimi Sude Satır,Trabzon,Ortahisar,"Canoğlu İş merkezi, Çarşı, Cumhuriyet Cd. kat:3, 61000 Ortahisar/Trabzon, Türkiye",,5,12,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJn2VhALg9ZEARQOmjewGqL5I,Diş Hekimi Yusuf Ziya Türkel,Trabzon,Ortahisar,"Atatürk Meydanı, İskenderpaşa, İskele Cd. No:13 Kat:2 Daire:21, 61030 Ortahisar/Trabzon, Türkiye",https://www.instagram.com/%60%7Byusufziya.turkel%7D,5,10,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJiwIm7Go9ZEARNeM12bRBNFc,Diş Hekimi Zafercan Hızarcı | Trabzon Diş Hekimi,Trabzon,Ortahisar,"Kemerkaya, Küçük Sk. No: 11 A, 61100 Ortahisar/Trabzon, Türkiye",https://www.instagram.com/dt.zafercanhizarci/,5,2,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJDaLz7fo9ZEARJZTyIMmbhAo,Diş hekim ibriahim topkara طبيب أسنان عربي,Trabzon,Ortahisar,"Cumhuriyet, Uzun Sk. yeğenler iş merkezi no: 55, 61000 Ortahisar/Trabzon, Türkiye",,4.7,50,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJF9Im4DQ8ZEARKoHUTE2PzPI,Dr. Adnan Gunnar,Trabzon,Ortahisar,"Maraş caddesi İpekyolu iş merkezi Kat:3 No:69, Kemerkaya, 61030 Ortahisar/Trabzon, Türkiye",https://www.medikalrandevu.net/drgunnar,4,4,Bilinmiyor / özel kod,LiteSpeed,"PHP/5.5.38, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJI7b-b0Q8ZEARHuAXflfCbUw,Dr. Berna Ozel,Trabzon,Ortahisar,"Gazipaşa Mh. Atatürk Alanı Halis Çebi İş Merk. No:25 Kat:3 Daire:6, Meydan, 61080 Ortahisar/Trabzon, Türkiye",https://www.bernaozel.com/,4.4,15,,,,,"HTTPSConnectionPool(host='www.bernaozel.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.bernaozel.com', port=443): Failed to resolve 'www.bernaozel.com' ([Errno -3] Temporary failure in name resolution)""))",2026-07-03,2026-07-03,False
ChIJsS_Pw0s9ZEAR3AjOKiObwCM,"Dr. Dt. Erdem Veli Uzun, Diş Hekimi",Trabzon,Ortahisar,"Kemerkaya, Gazipaşa Cd. No:11, 61200 Ortahisar/Trabzon, Türkiye",https://www.doktortakvimi.com/erdem-veli-uzun-2/dis-hekimi-periodontoloji/trabzon?utm_source=google&utm_medium=gmb&utm_campaign=132233&utm_content=website,5,3,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJEdmerkU8ZEAR4YJ7xpFWplg,Dr. Dt. Evren Demirbaş,Trabzon,Ortahisar,"Kahraman Maraş Cad. Ziyad Nemli Sanat Sok. Kasımoğlu İşhanı, Kemerkaya, No:5/3, 61100 Ortahisar/Trabzon, Türkiye",http://evrendemirbas.com/,5,20,Bilinmiyor / özel kod,Apache/2,,200,,2026-07-03,2026-07-03,False
ChIJpXnWkCQ9ZEARBuc73N1Coxk,"Dr. Dt. Hasan Alp, Diş Hekimi",Trabzon,Ortahisar,"Fatih, Yavuz Selim Blv. No:336/A, 61000 Ortahisar/Trabzon, Türkiye",https://www.doktortakvimi.com/hasan-alp-2/dis-hekimi-agiz-dis-ve-cene-cerrahisi/trabzon?utm_source=google&utm_medium=gmb&utm_campaign=153514&utm_content=website,5,4,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJUXFGWvsUZEARhKY-fS8Ozxs,Dr. Esra Saglam Altuntas,Trabzon,Ortahisar,"Cumhuriyet, Yavuz Selim Blv. Yusufhan iş merkezi kat:4 no:13, 61300 Ortahisar/Trabzon, Türkiye",https://www.dtesrasaglamaltuntas.com/,4.4,13,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
